user_id,created_at,screen_name,name,text,lang,description,followers_count,gender,state,depressed,keyword
x1382344741992476674,2021-04-15T21:06:02Z,UrBabyNevaeh,nevaeh,pls talk me i lonely . https://t.co/HpvRUIOvdd,en,local babygirl,17,female,New Jersey,0,1
x1331633839102373892,2021-04-15T21:43:48Z,bot_semicolon,1-800-273-8255,Someone in the United States has just died by suicide.,en,"Approximately every 11 minutes, someone in the United States dies by suicide. You are not alone, you matter, and your story does not end here.
@ProjSemicolon",8,female,Illinois,1,1
x132777890,2021-04-17T03:48:23Z,daffymama,マカロン,今週の仕事のストレスはほぼ全て食べ物で消化でした。いかん！,ja,観劇と編物が今は好き。おじーちゃんウサギと元気にしてます。,54,female,Indiana,0,0
x1381245374116028418,2021-04-15T22:07:25Z,FOOlDZazii,Babie,@OfflineTV u make me depressed,en,"just a ⋊Ɔ∀ᴚƆ head saying ꜱᴛᴏᴏᴘɪᴅ zhit to 𝙋𝙄𝙕𝙕 you off. insta - @𝐥𝐳𝐚𝐳𝐢𝐢.𝐠𝐨𝐯𝐥 ~ i love everyone, (っ◔◡◔)っ ♥ FWCK ♥ you bich",2,female,Florida,0,1
x1381898369900060673,2021-04-16T01:44:28Z,niallho04798543,niallhoran_fan_aus,@Louis_Tomlinson I’m okay I suppose I mean these past two weeks have been me focused on trying my best not to let myself get depressed quite honestly I haven’t had a great month how are you going though are you alright?,en,Hi this is a fan account Spread kindness 💫,5,male,New York,1,1
x575522239,2021-04-17T03:48:24Z,CharSoFAMEous,the girl with many wigs 💁🏽‍♀️,Somebody call Sephora and tell them to hire me rn. 🥴,en,she/her | trans beauty influencer 🦄| self taught mua🎨 | unapologetic AF✨,2291,female,California,1,0
x1220905467137839109,2021-04-17T03:48:14Z,yedamsbae,ratu🦊,OH MY GOD THIS IS SO SJWBSBWNSBNSS @treasuremembers https://t.co/vxEVwxM4NK,en,"Your voice were lullabies, I would be listening
until I was sleeping. For : #트레저 @treasuremembers",1843,female,Mississippi,0,0
x1047139746202443776,2021-04-17T03:48:18Z,Zuna881,zuna▫️,@neuroncel برضوا م راح تنفعك رمضان,ar,"Siento que en mi vida solo importas tú Entre tanta gente, solo importas tú @hfc__RA #LosDioses✨✨",345,female,Pennsylvania,0,0
x2272597734,2021-04-17T03:48:14Z,1953Evefer,₍ᐢ..ᐢ₎ มี๊อีฟของน้องสมบัติ 💎,พึ่งรู้ว่าดนนี่ ออกแบบท่าเต้นให้cixเริ่ดมากกกกกก,th,ｔｒｅａｓｕｒｅ ｍａｋｅｒ💎 🐮 หม่ามี๊ของนุ้งมุหวาน 🍼 #TREASURE #SOJUNGHWAN #มี๊อีฟรีวิว 💖,490,female,Arizona,0,0
x1122285896479363072,2021-04-17T03:48:25Z,gasorinu,がそりーぬ👱🏻‍♀️⚽️,"@cma14_t 昨日はありがとうございました٩(๑•ㅂ•)۶♡

▫️サッカー部
▫️@Otype_WIN / Otype_WIN 

ご検討よろしくお願いします( ᵕᴗᵕ )♡

（🐾）",ja,💍@b_jisoo_p┊👑@_rri___ ┊👸🏻@IYOri___nu ┊💜@fu_ji_ta_n ┊@Noax67 ┊@ft_tevez,1156,female,Georgia,0,0
x2929503355,2021-04-17T03:48:22Z,kyoji_2_6,きょうじ,"@pontdering1 apex ランク　@1
し、し、喋れる方募集中🥺",ja,NA,490,female,Illinois,0,0
x1211039877149577216,2021-04-15T20:33:55Z,leagueofbesson,faith loves christina,so i just got a call from a number i don’t know and i didn’t answer it but they still left a voicemail and it was just a really weird static-y sound and now i’m very anxious. i could really use a friend rn :(((,en,read carrd byf | she/her | 16,161,female,Tennessee,1,1
x1329187619284996096,2021-04-15T23:56:31Z,Chritoxin,Chris Taylor,Me realizing I’ve stared at a blank computer at work for 20 minutes due to having a slight anxiety attack. Been a weird day,en,Y’all gotta be respectful. #takenote,30,male,Ohio,1,1
x1026273521914265600,2021-04-17T03:48:15Z,rcarp04,Ryan (FIRE BALDELLI),Jake Cave is starting when we have Alex Kirilloff btw,en,"Twins Fan, Baseball Fanatic. Packers, Wild, Wolves, Badgers on the side.",794,female,Utah,0,0
x44783086,2021-04-16T00:27:51Z,kimmierawks,kimmie_xx,Dewy setting spray and anxiety do not mix,en,🇻🇳 ♉️ | wife&mama | WI born • MN raised ☕️ 🪴@getplantywithme music lover 🎶 mental health marvel+Nintendo+HP #GOPACKGO 💚💛#MNTwins #raisedbywolves,2270,male,California,1,1
x56592105,2021-04-17T03:48:34Z,aaronbergcomedy,aaron berg- covered by black baptist health care,"Tonight was crazy.  Photo by @SethGilligan 
Me and Biggie! https://t.co/VQTWVoPKp2",en,American Etiquette album available everywhere https://t.co/uIhLXEGvQK . 25 SETS on Amazon. @inhotwatershow daily 2pm on https://t.co/p5ao2d4Cik,17979,female,Utah,0,0
x1325800188414287872,2021-04-17T03:48:32Z,Trak46,🐰,@usg33pyon 大丈夫です！では菅井3枚武元1枚⇔松平8枚でお願いします🙇🏻‍♀️,ja,取引垢￤提供・希望いいね欄参照,25,female,Georgia,0,0
x2507805836,2021-04-15T22:28:42Z,Overlord_Senpai,gothstine 🔪🖤,Not at my CD realizing that giving me 3 books to finish in 2 days was unrealistic lmfaooo Sir I had ANXIETY!,en,"taehyung enthusiast, rambling nerd and angry graphic designer. probably some stupid memes. I wrote a pirate fanfic once. NYC/Brooklyn.",239,female,Colorado,1,1
x829204904405237761,2021-04-17T03:48:25Z,ebthal9061,ebthal.,@sh19alii اليوتيوب بيتي الثاني بعد تويتر,ar,"‎
“And maybe whatever you seek will be.”🖤.                                             

Gis💻📚🌍",920,female,Nevada,0,0
x1363497630,2021-04-16T02:24:42Z,ctatiana13,C.Tatiana,"@Hercaiiin1 Don't watch it and safe yourself the misery. I have never cried and felt so much pain after seeing KS end 💔 I was depressed for a week! 
I said to myself ""No more Turkish Dizis"" and here I am with Hecai thinking it was different .....",en,NA,77,female,California,1,1
x1348491331790802949,2021-04-17T03:48:42Z,kamoteyuhhh,zenaida,galet aq sa mundo 😤,tl,waking up every morning thinking about so many things,17,female,Oklahoma,0,0
x1297678859379396608,2021-04-16T01:28:20Z,lonely_chai,"lonely chai // minor , nsfw accounts dni",@sleepingposa THANK YOU I WILL SAVE THESE TO MY LITTLE SPOTIFY,en,"“Then I’ll die!”

@antiquorumpod is v swag go check it out /demand

|| she/her || 16 || lesbian || infp || in the mag 186 hellscape ||",209,female,Indiana,1,1
x968373674,2021-04-15T21:57:58Z,_lexkardashian,lex,My social anxiety has been on 10 lately kinda wanna die,en,🇮🇹 | 21 | escape the ordinary📍,1031,male,Texas,1,1
x1157056662596812803,2021-04-15T20:33:40Z,Mattimattiman,Mattimatti,"@Hosie3 @JovanicKathy @nicheholas Omitting the truth is the same as lying. Trans people exist, always have. Just as homosexual people always have. Keeping the truth hidden from your daughter &amp; classmates, marginalising &amp; telling them they're not 'normal' doesn't help them, and does nothing to reduce suicide.",en,We're all human and I simply believe in respect for one another. Peace and love 🌈,414,female,Arizona,1,1
x1343898776663027713,2021-04-15T20:38:10Z,dusksdeath,dusk,i am going to skip class because i am depressed and have no motivation to do living hehe,en,"he/night, 15.",217,male,Indiana,0,1
x1079783917337669632,2021-04-15T20:29:01Z,Sh0ll0w,SH🏴‍☠️,"@moggie611 @remmy_308 @hg11768 Only way I can describe mine is like a 'crushing tiredness"", you can't really escape it. A quick ten minute nap usually fixed it but it's not always convenient. Mine was slightly different to yours but please don't worry too much, anxiety won't help &amp;  long-term you'll be fine 👍",en,"Just an innocent bystander, usually. Allegedly an INTJ if you believe any of that stuff, never tired of learning.

Promoted Tweeters are permanently blocked.",30,female,California,1,1
x1177849272852566016,2021-04-17T03:48:35Z,framboise_liar,睡魔,眠たい,ja,￤いつも眠たい人です￤19の社会人￤ヘラります￤あ、男です(),69,female,Nevada,0,0
x1311319203757068288,2021-04-16T01:54:11Z,louispubertgf_,?,ITS A LONELY WOOOORRDDDD I KNOOWWW,en,soy la novia de louis puberto si pensas distinto estas invitada a chuparme la poronga,691,female,Pennsylvania,0,1
x1311737141903323136,2021-04-17T03:48:33Z,BC4blackpink,(𝕻𝖕𝖚𝕻𝖕𝖚 | phone's broken | ia),"@HaidiJ2 LISA

 #LILIFILM
#LFamilyFilm",in,𝐁𝐋𝐀𝐂𝐊𝐏𝐈𝐍𝐊 | 🅻1🆂🅰 | 𝙤𝙣 -𝙍-osé 𝙨𝙮𝙣𝙙𝙧𝙤𝙢𝙚 | Conan Gray | Clinton Kane,1724,female,Michigan,0,0
x74290981,2021-04-16T00:47:04Z,xoxchrissy91xox,Crystal Ironmonger,"@RealAnxietyMan Stressed, anxious.",en,"Singer. Figure Skater. Vancouver Born. Fan of traveling, nature, photography and animals. 💕",615,male,Texas,0,1
x431652549,2021-04-16T00:13:44Z,BSdumbjokes,Billy!!,"Comedy is something I’ve always used to get through my day. I suffer from depression and anxiety; making people laugh helps me pull through. I don’t always have punchline jokes, and some jokes I post are straight from my comedy sets. 1/2",en,I’m a dude who writes comedy that you probably won’t enjoy. Go make someone laugh without being an asshole. GOP sucks. #resist,2078,female,Maryland,1,1
x1367515410745094144,2021-04-17T03:48:39Z,i_minho0,노 아,ツイートすることない https://t.co/d460m0ldRy,ja,│💍*。@VaAa_48│,17,female,Ohio,0,0
x1323659665637597186,2021-04-15T23:53:38Z,bedobun,f: sai ★,im panicking over this and for what it brings me so much anxiety anger rage frustration cause no one will ever listen https://t.co/EvnauwWX4B,en,xiao main (derogatory) ★ it/zi/dae ★ psychotic ★ 13/90 for zhongli,300,female,Illinois,1,1
x1131957566571929600,2021-04-17T03:48:18Z,yumejo21wall,ちるべの壁打ち(カラマリFD・ワンドR2FDプレイ中),"とち狂ったキャラの演技がすごい声優さん好きになりがち私🤗
立花さんにまたハマってしまった🤗",ja,あすちるべ(ぴよこ・ましろ・夢子)の雑多ジャンルで実況、感想、妄想などそのまま感じたこと言う垢。ゲーム、シチュCDについて呟く。 詳しくはﾂｲﾌｨ(https://t.co/HG31VvW3qf)成人済み。フォローは成人済みの方ならご自由に！作品倉庫:@yumejo_storage 本垢:@yume06ko,26,female,Texas,0,0
x1648083312,2021-04-17T03:48:34Z,AnaMariaPreis,Ana Arns Preis!,@QGdaSarah @ssarahandrade Maravilhosa,pt,"Arquiteta,Nem Bolsonaro nem Haddad! Contra radicalismo seja de Direita ou de Esquerda! Mãe e Avó/ Gremista💙💙💙 #CIRO2018 #CIRO2022",1041,female,North Carolina,0,0
x1014971560233525249,2021-04-17T03:48:25Z,httphs91,mai,me dropeo q triste voy a llorar,es,dueña de long hair louwis y harry con rodete | @kiwixIfalls,1402,female,New York,0,0
x1294670724569763841,2021-04-15T23:42:15Z,sleepy__yuu,yuu (real),"@orphanrank // cutting mention, suicide and blood

hmmm wonder egg priority? warning for blood tho n the plot just revolves around suicide + one of the characters cut. another one id reccomend is bungou stray dogs, rlly cool anime but has blood too",en,"oc art + utaitetwt + mcyt (mostly sleepytwt, bootwt, rivalstwt) artist, maybe...? ||",553,female,California,1,1
x1355169901338652674,2021-04-17T03:48:36Z,bll7s,الطاغيه 💙,@fii0x_ صباح النور,ar,‏‏‏‏لو جمعت أيام عمري من الفرح                                                   م تساوي لحظه من وقتي معا‎ك 💙,23,female,Arizona,0,0
x1255499414250160128,2021-04-17T03:48:24Z,RameshP03566883,Ramesh Prajapati,"@VikramSThakur2 भारत मे जो भी आक्रमणकारियों ने मंदिर तोड़े हैं उनका जीर्णोद्धार होना चाहिए और जिन मदिरों की जगह मस्जिदें बना दी गई है उनको वह जगह वापिस हिंदुओं को देनी चाहिए ऐसी जनता की मांग है।
#Remove1991WorshipAct
https://t.co/aoUb54sYKm",hi,NA,815,female,Texas,0,0
x1975221229,2021-04-15T19:31:25Z,lonely_kittie,🖤 Ghøst Kittie 🖤,#AnimalCrossing #ACNH #NintendoSwitch https://t.co/hSSkyU0m3I,und,☆ half-professional gamer ☆ wrestling fangirl ☆ runs on energy drinks & sarcasm ☆ straight edge ❌ ☆ high quality tweets since 2013 ☆,694,female,Utah,0,1
x1212903393116577792,2021-04-15T23:35:21Z,CanyonWalls13,"Mayt91, H.🎸🧢",@iHARRYBESTIES I vote #AdoreYou for #BestLyrics at the #iHeartAwards to be so lonely,en,"- long hair Louis y long hair harry mis eras   
               |she/her|",539,female,Texas,0,1
x1229841256659980291,2021-04-17T03:48:18Z,kimvguru,𝚂𝚝𝚊𝚛 ・。'🎫',@stellaeuphoriia to,und,∗ˈ‧₊°you have so much light that plants grow towards you∗ˈ‧₊°,2876,female,California,0,0
x2414853302,2021-04-17T03:48:17Z,TeesValleyCCG,NHS Tees Valley CCG,https://t.co/sT5HndCXD8 https://t.co/44RPYdGLhH,und,"Working with partners to improve the health and wellbeing of local people in Darlington, Hartlepool, Stockton, Middlesbrough and Redcar & Cleveland",4264,female,Maryland,0,0
x1382905394406645762,2021-04-16T04:14:32Z,justiceforindi5,justiceforindianstudents,"@nadirypatel #JusticeForQuebecStudents  Waiting more THAN 1 YEAR  FOR A DECISION. #justiceoforINDIANstudents applied in MONTREAL Quebec SUSPENDED colleges. #SUICIDE. we have APPROVAL IN PRINCIPLE.
 @marcomendicino @DrSJaishankar HELP @nadirypatel 
@MiaYenCanada  @MIFI_QC @Quebec_India",en,NA,0,male,Wisconsin,0,1
x1035406101330587648,2021-04-17T03:48:33Z,Blazer19539753,Blazer,@Spencer_VonR @NoLayingUp @NellyKorda I'm here from the hank green video,en,Its me!,7,male,Illinois,0,0
x1251015156194332673,2021-04-16T03:45:26Z,issabreen,Sabreen,@TheDadhiwala Big Time Sardarji! The tweets on my TL are giving me uncontrollable anxiety,en,"Live & Let Live!
Loving the new mature Taylor Swift!",86,male,Michigan,1,1
x814289181971247109,2021-04-16T02:02:59Z,mariperalva,Mariana Peralva,mr bailey coming up to me during the SAT break to make sure i was calm and not anxious was the highlight of my week 😫,en,grab somebody sexy tell em hey 🥳 she/her 🤘virgo ♍️,46,female,Florida,1,1
x1350326983893377024,2021-04-17T03:48:24Z,SW4NGYU,ren,@conanpiola cuando lo vi quede - o sea flaca callate non,es,la re concha que me pario hyunjin te amo,99,male,Arizona,0,0
x1308987729422802947,2021-04-17T03:48:38Z,simsimNPC,겜돌Npc,@digeut9152 ㅇㅅㅇ 결국 엄한사람잡은거였나..,ko,"겜돌이 집돌이 30대😆
게임글이 좀 많을수도있음 
헛소리도 늘어남 주의",79,male,New York,0,0
x1153873858300133377,2021-04-16T01:47:55Z,mariahacevedo_,mariah,"i haven’t been back home in so long, now that i’m going down this weekend its giving me anxiety",en,sc ☆ mariahace,700,female,Idaho,1,1
x3356551642,2021-04-17T03:48:17Z,Woh_ladka,🆎,Have a good day..,en,NA,6290,female,Minnesota,0,0
x1278535713043222528,2021-04-16T02:29:11Z,BasketofFishx,Bucket,"@Crazenanigans @AutumnTheKazoo ikr, I'm tired of this shit

and people ask why younger people have so much anxiety",en,"BiRomantic🍯Minor🍭If I wanna talk to you, I'll start🦄 like Bayonetta, kingdom hearts, and Smash Brothers🥞

Arfoti
Might Poly?",130,male,California,1,1
x784739962973396993,2021-04-15T21:58:45Z,Chidinm9,Exquisite,@chinedumc92 No be suicide be that,en,Grace personified. addicted to 📖 and 🎶. #ChelseaFC #Superion #Gl⭕balCitizen,518,female,Texas,0,1
x1360749583396188163,2021-04-15T20:36:27Z,igwbht,nineteen,I'm tired of living every day w fact that I wanna die,en,NA,1,male,New Jersey,0,1
x184772180,2021-04-17T03:48:27Z,msrw234,ますらを,よし！ペプチドないすぅ,ja,平日相場で休日競馬。やる夫スレ民、ハーメルン常駐、なろうは少しだけ。漫画好き,156,female,Michigan,0,0
x1119499479542059008,2021-04-16T03:50:27Z,kc_rickys1,lmao,no my scumbag grandmother put a demon in me i cant handle old people everyone needs to get all the old people outta my life before i kill myself because i will die firster than them,en,im insecure n fat i hate myself,395,male,Utah,1,1
x11208072,2021-04-15T21:34:46Z,gpurcell,George Purcell,"@YosarianTwo @eigenrobot @nikhilshinday @VectorOfBasis There was just enough tech to do what you needed to do.  E.g., Internet Cafes while travelling and the Lonely Planet message board.",en,My Twitter account creates a virtual cocktail party with a handful of clever people for my amusement. I only reply with bon mots; no original posts or retweets.,240,male,Florida,1,1
x167556264,2021-04-15T21:35:22Z,leauxcaine,lola.,Alright if y’all gone be talking about postpartum depression can you please add the depression. It’s not just “postpartum”.,en,artist of some sort. black and proud. ig: lo_cayne,373,female,New Jersey,1,1
x1331330198600638471,2021-04-15T22:27:52Z,dazaiQLF,DAZAI,"There is no point treating a depressed person as though she were just feeling sad, saying, ‘There now, hang on, you’ll get over it. Sadness is more or less like a head cold- with patience, it passes. Depression is like cancer",en,🧍‍♀️,746,female,New Jersey,1,1
x17456438,2021-04-17T03:48:42Z,pdx2mt,Blazer,17!? SERIOUSLY!!! 🙄 https://t.co/D06vSzh1lw,en,"US Navy 90-98 Medically Retired Dude 💯🇺🇲
God Wins / No Deals / Desert Storm Vet",524,male,California,0,0
x1062181231125762048,2021-04-17T03:48:22Z,ilyhwwang,border: nini 🎭,@youngminxlu @BTS_twt @ilyhwwang &gt;&lt;,und,비밀제료가 궁금하다면 사실 우린 그딴 거 안 써 | ♉︎,90,female,Mississippi,0,0
x1172545795494764544,2021-04-16T02:21:32Z,_cdabney,Courtney Dabney,Y’all fucking #nailedit gives me the worst anxiety. I hate this awful “food art” they make.,en,#SFASUAlumni. Educator. Dancer. Country Music Singer. Friend. Sister. Somebody's Daughter. These tweets are my own and do not reflect my employer.,81,female,Texas,1,1
x2954065581,2021-04-15T23:25:44Z,Rubiiy_,Ruby,"He also went to tell me in call that I will get pregnant in 6 months and my life will be over soon and that I should kill myself. I’m insanely confused as to why he would say all of that. Before that even happened, he was texting me because if I remembered him.",en,Graphic Designer • Aspiring Design Director • YT - https://t.co/UOlgPfTqjs,1139,female,Texas,1,1
x1316950593525682180,2021-04-17T03:48:38Z,hszyn91,val ERA @iprntwlls91,@fthxlhh hola besti 😭,es,novia de zayn pelado,1587,female,Arizona,0,0
x1217482832534175745,2021-04-16T00:27:04Z,7uzti,يارب يصير عن بعد,@ahmedalnagdy18 @Depression__D هل تحس ان جامعتنا رح تخليه عن بعد؟,ar,🖤,24,female,North Carolina,0,1
x779508708,2021-04-17T03:48:40Z,ALarson12thMan,Alex Larson,We love Seager,en,•Boyfriend to Ella Lucente💕•UW Class of 2018 •253 #GoMs #ScarvesUp💙💚,497,male,Pennsylvania,0,0
x1312848265583493127,2021-04-15T20:45:44Z,girly_depressed,Dee,why is it always me tho https://t.co/orzZqXfUp2,en,Beep Beep | She / Her | Black,416,female,North Carolina,0,1
x170595925,2021-04-17T03:48:27Z,ofsaige,Ashley,Id love if you and your gf pegged me and used me for your pleasure. Take turns on me and ride my face while doing… — Um https://t.co/6kQIKw4h5c,en,🐝 hive,1250,female,Florida,0,0
x1061375466379067392,2021-04-16T00:20:17Z,AbbortSlang,Awaythrow 🦑,@AlexTheYimby @labacchae @michxllem it largely depends on the other person. there are tons of hyper-extroverts that have just an extreme amount of energy and are extremely happy and have absolutely no social anxiety at all and they confuse me and honestly scare me a bit,en,"He/Him, 19, professional dumbfuck and completely ideologically incoherent",706,female,Wisconsin,1,1
x99254602,2021-04-15T23:55:42Z,Donanuna,Daniel™,@p__urpleAde Let me come and kill myself.,en,"biochemist,
keyboardist in the making 🎹,
football lover.",2225,female,Arizona,1,1
x1157901901138149376,2021-04-15T21:33:18Z,Ninad0921,Ñinad,"@hatttiegladwell It all depends on you, whether you live in hell or you live in heaven. Living in hate, in anger, in jealousy, in depression, you are living in hell. And living in love, in compassion, in truth, in sincerity, you are living in heaven.",en,"Sex is simple, natural, a joyous game... You can enjoy it; don't take it seriously. It is not sin; it is not a crime, but don't impose yourself upon anybody.",22,male,Minnesota,1,1
x1340412538631143425,2021-04-16T00:34:33Z,schizobf,MX,I’ll just kill myself haha,en,I ♥️ u,43,female,New York,0,1
x2555886544,2021-04-17T03:48:33Z,shOjyoMacprPr,りせせせ せ,不味い不味いと有名な(当社比)お弁当、僕はそれに入っているパスタにだけ希望を見いだしてる。もうパスタだけで良いよ,ja,しがないフリーライター←いつかbioに書いてみたい,621,female,Louisiana,0,0
x1366120951029657601,2021-04-17T03:48:43Z,stargirlsfilm,daniel kaluuya gf,@arabellasrae HI,und,richard ayoade enthusiast,670,male,Illinois,0,0
x1124085675421310976,2021-04-17T03:48:23Z,OmarHarras3,OMAR ELHARRAS,عدو عدوى حبيبى وحبيب عدوى عدوى,ar,"‏U.W.K🇵🇪


الحمدلله أحسن من غيرنا",127,female,Oregon,0,0
x1573720110,2021-04-16T02:43:12Z,SUNCAThippie,gothhippie,@blahhahh I try to tell myself this when the anxiety kiccs in but it’s not so true in my case😂,en,"😶Jeremy ,21, ♌️🍀",67,female,Texas,1,1
x1304222786634821633,2021-04-17T03:48:24Z,HyggEarth,💤Papita Dorada💤,Yo aparezco y mi tl desaparece https://t.co/A6zfWLq3b6,es,🎆sɪ ᴍᴏʀɪᴍᴏs ʏ ɴᴀᴄᴇᴍᴏs ᴅᴇ ɴᴜᴇᴠᴏ ¿ᴄʀᴇᴇs ϙᴜᴇ ɴᴏs ᴠᴏʟᴠᴇʀᴇᴍᴏs ᴀ ᴇɴᴄᴏɴᴛʀᴀʀ?🎆🐬she/her🐬,83,female,Arizona,0,0
x1376219232241864707,2021-04-16T00:16:25Z,18larrie28,Mirelle🍒,@_LWtomlinson28 to be so lonely,en,{𝕥𝕙𝕚𝕤 𝕚𝕤 𝕒 𝕗𝕒𝕞𝕚𝕝𝕪 𝕤𝕙𝕠𝕨!... 𝕠𝕣 𝕚𝕤 𝕚𝕥?},492,female,California,0,1
x1253059238093455360,2021-04-16T01:08:40Z,b_deerfield,"B. Ruth Deerfield, M.D.","@BiffHardcheese @TransEquality Numerous studies, though, across various countries, have noted suicide attempt rates for transgender children ranging from 30-50%, at least double the rates of age-matched cisgender peers.",en,"BA Chemistry UCSD,Sociology; MD UCSF FDA approval for clinical trials 3/27/90, PHF EMS Consultant, Chief of Family Practice 89,90;2002 Disabled",13,female,Oregon,0,1
x329944613,2021-04-17T03:48:32Z,anabe_4,Brum,"Enquanto o som do paredão toca, cê gasta o seu batom de cereja. Eu bebo, cê beija, eu bebo, cê beija..",pt,"Nem sei o que tô fazendo aqui |
Maria Laura 💕 | Fluminense 🇮🇹",1184,male,Texas,0,0
x979538465632251904,2021-04-15T22:09:50Z,alisha_nanez,Alisha Treez,"@thehill Put her on suicide watch!  This is so dangerous for low IQ, low support, low moral peeps! Those qualities ooze from M Greene! If ANYONE LIKES HER, SAVE HER FROM HERSELF!",en,"MOTHER, child advocate, peace keeper, MS WARRIOR, brain tumor survivor, teacher.",206,male,Texas,0,1
x1268675082324447238,2021-04-17T03:48:34Z,kewwopii,cloud. ❀,@iSH0AKUMA -_-,und,⠀⠀⠀⠀ 𝗱𝘂𝗺𝗯 ((&)) that aesthetic sh¡t.⠀⠀⠀   ⠀⠀⠀⠀𓂃 ⸙ 夜 medio inactivo . . . 💭⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀,744,female,Florida,0,0
x743231903680069632,2021-04-17T03:48:20Z,kl_marcela,ℳ💋,@fernandesrafaa_ vou ir te ver amanhã,pt,Hebreus 13:5,404,female,Florida,0,0
x808003694088359936,2021-04-17T03:48:26Z,oh_kurva,герой несчастного фильма,"А кстати как круто что я с тех пор, как проспала случайно первую лекцию в семаке, начала заводить механический будильник в дополнение к телефону но минут на 15 позже

ПОТОМУ ЧТО Я ПОЛНОСТЬЮ ПРОИГНОРИЛА В 6:00 ТЕЛЕФОН ЗАТО В 6:20 ЭТА ХУЙНЯ НАЧАЛА ПИЩАТЬ И ТУТ БЕЗ ВАРИАНТОВ
спасибо",ru,🧡 set your heart ablaze 🧡,12,female,California,0,0
x1223089266374299648,2021-04-17T03:48:40Z,Osakana__1,おさかな,@musubi_1018 OK！！,und,流血表現を載せることもあり/創作.二次創作. 暗い系等なんでも描きます コメント/ふぁぼ/RT喜ぶ お別れはブロ解※いいねRTでTL荒らすと思います 絵柄めっちゃ変わります 依頼・フォロバ目的❌ タメ歓迎 相互さんフォロバ(創作垢)→@masyumaro__yo,178,female,California,0,0
x3423035703,2021-04-15T22:58:24Z,wnpete,p 🪐,I’m going to kill myself https://t.co/juMQvMlC6O,en,vt 🇨🇲,103,female,California,0,1
x3624967877,2021-04-15T22:35:49Z,Lacortai,Lacortai🐧🐧,I hate anxiety so much,en,"(él) (he/him) Wow, sports 😳",96,female,Nebraska,1,1
x19571075,2021-04-16T00:13:47Z,aselak,Dr. Annie Selak,I really love #WNBADraft but there comes a point in every night where I start getting anxious on behalf of players who were projected to go high in the draft and didn’t and wowweeeeee we are in that part of the night,en,"I'm a #Catholic lay minister, Systematic Theologian, and Student Affairs Professional, @RunJanji Corps Member, WNBA fan. she/her/hers",1750,male,New York,1,1
x3152448659,2021-04-17T03:48:39Z,sjoegriner,skyeミ☆ || check pinned tweet,@KimKardashian y'all are too cute😍,en,20🏳️‍🌈 I like music and pictures,1069,male,California,0,0
x1350503261040635906,2021-04-17T03:48:40Z,DivijRana3,Divij Rana,@tomas112000 @OfficialVGORefs @Omeee40988168,und,Stay strong or go home,28,female,Texas,0,0
x1154634016856911872,2021-04-17T03:48:27Z,fajiusan,Felipe Ge Jota,"Gurl, same. https://t.co/PoRzTEulUp",en,"“Don’t tell me nothing because I speak english, darling” - Chichi BomBom",1539,female,Hawaii,0,0
x385023452,2021-04-15T21:01:16Z,notebook1983,Nigel Brown,Anxiety Cure ⬇️ https://t.co/09hL3Nq8Yt,en,Horse Racing Mad,413,male,Florida,0,1
x59667300,2021-04-15T21:15:06Z,JamisonBernam,Jamison Bernam,my anxiety is crippling but at least I have nothing going for me 🤣 https://t.co/nllSu61wvk,en,☀️🌑⭐🌎,258,male,South Carolina,1,1
x1228008005863661568,2021-04-15T21:25:48Z,arkanianshenron,Arkanian Shenron,"Perceived: in the above sense. Hegel, sees, from any one were anxious to.",en,"Bronze sculpture by artist Luca Pozzi.
It will tweet every time a subatomic particle collides with its surface thanks to an INFN Detector and a rudimental AI.",34,male,Texas,1,1
x900417531516768256,2021-04-16T03:37:16Z,LUPINST4RS,kat ͛,thinking about how lonely i am,en,⠀⠀⠀⠀⠀⠀# grant : i’d smoke all you b!tches ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ she¡they ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,1903,female,North Carolina,0,1
x1153334478242287618,2021-04-17T03:48:24Z,life_sucks1718,idk,@Carly94586423 @_Aphmau_ @Zantazz_197 @JumpedByTurtle Damn this fight is already like what 2yrs old memories 😌,en,Just Monika (btw ignore my Nintendo switch post those are for if something happens to my switch cause I don’t want to loose those photos),1,male,California,0,0
x868052874,2021-04-16T02:37:14Z,Souvenirs_fm,RadioSouvenirsFM,TITRE Lady Lonely D [Feat. Marty Paich] DE Tony Harper RadioSouvenirsFM Que La Musique! https://t.co/0GrexPAyJ4,en,"RSouvenirs offre aux résidences pour aînés au Canada, une Radio Numérique musicale exclusive Sans Pub constituée d'une discothèque de 1920 à aujourd'hui.",2422,female,Georgia,0,1
x141385605,2021-04-17T03:48:42Z,nilzecantero,nilze con Z,1 año. Y todavia me sigo enterando de cosas. Que loco mary jane,es,"El unico lugar donde puedo ser boluda libremente.  

Don't  judge -

Cuando no tuiteo, soy arquitecta",1273,female,Texas,0,0
x1208944308512067584,2021-04-15T23:51:50Z,2021isnottrashk,'Madridiot' ❼,@MagicEightBal am i lonely?,en,"Retired Football Fan. Depressed, an idiot,I need a hug. Real Madrid. 🇺🇸🇸🇻 
Backup @Madridiotr0ll",1616,female,Illinois,0,1
